user_id,anime_id,rate
4850,51,9
4850,1333,9
4850,1773,9
4850,216371,9
4850,298,9
4850,311,9
4850,10380,9
4850,263750,9
4850,1428,9
4850,265,9
4850,876,10
4850,305515,8
4851,284524,9
4851,328609,9
4851,326895,8
4851,309311,9
4851,265708,9
4851,220631,8
4851,282433,9
4851,218708,9
4851,315574,9
4851,214265,9
4851,207195,10
4851,262897,10
4851,240760,10
4851,127563,9
4851,24790,8
4851,227718,8
4851,199392,9
4851,105075,9
4851,100449,8
4851,485,10
4851,160209,9
4851,174043,9
4851,135275,9
4851,160271,8
4851,139022,9
4851,266301,9
4851,312723,9
4851,332649,9
4851,158316,9
4851,272510,8
4851,285776,8
4851,93739,10
4852,495562,8
4852,474371,7
4852,4010,7
4852,175600,7
4852,217285,7
4852,130230,8
4852,139022,8
4852,1266,7
4852,390555,8
4852,470660,8
4852,467461,7
4852,193378,8
4852,1625,8
4852,176615,8
4852,60901,7
4852,508708,9
4852,331752,7
4852,475354,9
4852,119394,7
4852,431767,7
4852,480441,8
4852,3995,7
4852,979,6
4852,840,7
4852,2083,8
4852,2582,9
4852,2603,7
4852,285666,8
4852,10742,7
4852,233926,9
4852,175596,9
4852,138829,8
4852,115932,7
4852,68812,8
4852,921,8
4852,1030,9
4852,337,7
4852,307,7
4852,1220,7
4852,928,7
4852,404804,8
4852,1728,9
4852,129807,9
4852,428735,9
4852,202240,9
4852,10380,8
4852,324,9
4852,326,9
4852,302189,6
4852,287488,9
4852,334,7
4852,110239,7
4852,9713,8
4852,216371,7
4852,379789,9
4852,300,7
4852,3304,9
4852,2936,7
4852,424227,7
4852,284524,8
4852,248175,6
4852,5864,8
4852,292359,8
4852,345980,8
4852,516,6
4852,515,7
4852,822,7
4852,697,8
4852,3755,9
4852,27832,8
4852,328609,7
4852,1015,9
4852,4042,7
4852,72266,8
4852,96130,7
4852,40310,7
4852,54433,7
4852,3553,9
4852,292,8
4852,309311,8
4852,37785,9
4852,38256,7
4852,23686,7
4852,317680,8
4852,325585,7
4852,1617,9
4852,45241,8
4852,45240,8
4852,10840,8
4852,277554,7
4852,3302,8
4852,260680,8
4852,312723,8
4852,75533,9
4852,9979,9
4852,2882,8
4852,101437,9
4852,266301,7
4852,243981,7
4852,252655,7
4852,293049,6
4852,91205,7
4852,168204,7
4852,214799,5
4852,299,6
4852,7707,8
4852,23161,7
4852,56117,7
4852,1671,8
4852,44693,9
4852,148037,8
4852,148036,8
4852,4274,7
4852,240038,8
4852,11145,9
4852,3626,7
4852,294135,8
4852,214265,7
4852,243916,7
4852,106818,8
4852,280837,7
4852,183878,7
4852,844,8
4852,493,8
4852,1891,9
4852,8,8
4852,793,8
4852,3960,8
4852,1773,8
4852,160209,7
4852,2463,7
4852,843,8
4852,772,8
4852,6049,9
4852,265,7
4852,321,9
4852,320,8
4852,193042,9
4852,68035,9
4852,893,7
4852,1333,9
4852,1937,8
4852,105255,8
4852,77476,7
4852,285776,8
4852,325285,9
4852,72941,9
4852,8402,8
4852,18624,9
4852,4237,9
4852,4019,9
4852,211311,7
4852,1029,9
4852,799,9
4852,995,8
4852,9717,8
4852,332649,9
4852,1453,9
4852,37685,8
4852,3326,9
4852,10639,9
4853,1856,8
4853,531,7
4853,334,6
4853,45241,5
4853,45240,5
4853,10840,5
4853,84171,7
4853,26449,8
4853,400602,6
4853,37685,8
4853,10639,7
4853,27364,6
4853,240386,8
4853,415779,6
4853,404804,5
4853,1029,8
4853,799,7
4853,11629,7
4853,3423,7
4853,1333,8
4853,766,7
4853,767,7
4853,812,7
4853,8402,8
4853,10440,7
4853,292,8
4853,8296,6
4853,183878,7
4853,185943,6
4853,274,6
4853,234,7
4853,2784,7
4853,376739,6
4853,295,8
4853,315,8
4853,1262,5
4853,240760,8
4853,158316,7
4853,298477,9
4853,822,6
4853,332649,7
4853,485,7
4853,310,8
4853,43558,7
4853,44692,5
4853,25833,5
4853,298,7
4853,233,7
4853,110049,5
4853,3019,6
4853,22505,6
4853,6048,5
4853,216371,8
4853,3375,9
4853,840,8
4853,237,8
4853,147068,7
4853,211567,8
4853,324,9
4853,1851,6
4853,1671,8
4853,37785,8
4853,3916,7
4853,1728,8
4853,769,5
4853,29883,7
4853,289,7
4853,211311,7
4853,160209,6
4853,885,6
4853,348335,8
4853,140001,6
4853,21032,8
4853,2582,7
4853,2782,7
4853,3425,8
4853,37460,8
4853,6049,9
4853,772,5
4853,3302,7
4853,44693,8
4853,110467,8
4853,325285,7
4853,88433,6
4853,100444,7
4853,4019,8
4853,203526,7
4853,331752,6
4853,899,7
4853,975,8
4853,8,9
4853,218708,6
4853,1424,7
4853,302,7
4853,127563,7
4853,285666,7
4853,263750,9
4853,217300,8
4853,118335,8
4853,55770,8
4853,1773,7
4853,793,7
4853,265,8
4853,10380,8
4853,51,7
4853,1428,9
4853,9717,9
4853,876,9
4853,311,9
4854,193042,7
4854,68035,6
4854,547888,7
4854,474371,8
4854,604826,8
4854,443106,8
4854,493016,8
4854,525565,8
4854,515759,8
4854,472741,8
4854,548818,8
4854,526448,7
4854,2772,7
4854,470660,8
4854,565802,8
4854,210458,7
4854,501958,7
4854,110148,8
4854,119892,7
4854,45336,8
4854,493,8
4854,512190,8
4854,514358,7
4854,508003,8
4854,390555,7
4854,530115,7
4854,398951,8
4854,484623,8
4854,545328,7
4854,442114,8
4854,768,7
4854,769,8
4854,486347,8
4854,509986,8
4854,2049,7
4854,2046,8
4854,513089,7
4854,471793,7
4854,430699,8
4854,130230,8
4854,60901,8
4854,2936,7
4854,14106,8
4854,231497,8
4854,176615,8
4854,119394,8
4854,185792,7
4854,242,7
4854,1639,6
4854,489820,8
4854,467461,7
4854,176478,7
4854,480441,8
4854,447503,7
4854,518519,9
4854,464376,8
4854,495562,8
4854,593,7
4854,2215,7
4854,1609,7
4854,444557,8
4854,448478,8
4854,431767,8
4854,342667,8
4854,413635,7
4854,395378,8
4854,4075,7
4854,4283,8
4854,420628,8
4854,441795,7
4854,400602,9
4854,4010,8
4854,424372,7
4854,443179,8
4854,362335,7
4854,415779,8
4854,432404,8
4854,496,8
4854,412916,7
4854,445681,8
4854,312658,8
4854,2481,7
4854,3893,7
4854,296739,9
4854,361095,8
4854,404804,8
4854,357961,8
4854,394260,8
4854,282413,8
4854,2979,8
4854,1894,8
4854,324720,6
4854,2972,8
4854,425211,8
4854,339326,7
4854,376739,8
4854,284524,8
4854,347888,7
4854,328609,8
4854,302286,8
4854,353605,8
4854,927,8
4854,255191,7
4854,294880,8
4854,13603,8
4854,159725,7
4854,218971,7
4854,239270,7
4854,345980,7
4854,348240,8
4854,326895,8
4854,298477,8
4854,337459,7
4854,309311,8
4854,56846,8
4854,312,7
4854,311,8
4854,310,9
4854,11784,7
4854,307,8
4854,305,8
4854,302,8
4854,298,8
4854,295,8
4854,25961,9
4854,3626,8
4854,14542,7
4854,317613,9
4854,80199,8
4854,274234,8
4854,285776,7
4854,110049,7
4854,331752,8
4854,13871,8
4854,331480,8
4854,347887,8
4854,331887,8
4854,325585,8
4854,41189,8
4854,4038,7
4854,12283,8
4854,331646,7
4854,4212,7
4854,192442,7
4854,100437,7
4854,115661,8
4854,36355,8
4854,314,8
4854,36359,7
4854,348335,8
4854,335036,8
4854,242216,8
4854,24274,8
4854,10553,7
4854,58864,7
4854,1373,7
4854,3773,7
4854,179949,7
4854,36338,7
4854,332649,8
4854,312723,8
4854,1984,8
4854,4884,8
4854,334402,7
4854,334401,7
4854,334400,7
4854,334399,7
4854,39024,7
4854,4843,7
4854,101437,8
4854,325285,8
4854,4014,8
4854,3819,7
4854,106329,7
4854,6390,7
4854,45089,8
4854,751,7
4854,5868,7
4854,61339,7
4854,8726,8
4854,33695,7
4854,27832,7
4854,285666,8
4854,3627,8
4854,294836,8
4854,287488,8
4854,296367,7
4854,302189,7
4854,297396,8
4854,23213,8
4854,8181,7
4854,5118,7
4854,202240,8
4854,1625,8
4854,4237,7
4854,3324,8
4854,4028,7
4854,1836,8
4854,11658,7
4854,508,7
4854,841,8
4854,842,8
4854,843,7
4854,4193,7
4854,840,8
4854,839,9
4854,860,8
4854,175600,8
4854,277554,8
4854,316247,7
4854,244761,7
4854,9853,7
4854,88433,8
4854,1607,8
4854,174584,7
4854,844,8
4854,822,8
4854,274613,8
4854,116370,8
4854,230914,8
4854,285901,8
4854,280837,7
4854,305515,7
4854,278826,7
4854,307995,8
4854,168204,7
4854,293049,8
4854,297261,7
4854,294713,7
4854,292359,7
4854,262277,8
4854,220631,8
4854,2785,7
4854,2784,7
4854,278899,7
4854,251831,7
4854,246001,8
4854,221227,7
4854,282433,8
4854,285482,8
4854,266301,8
4854,260680,7
4854,102134,7
4854,54433,7
4854,278569,8
4854,174043,8
4854,135275,8
4854,160271,7
4854,139022,8
4854,4019,8
4854,93739,8
4854,240386,9
4854,271151,7
4854,265708,7
4854,24790,8
4854,253,10
4854,27364,8
4854,1773,8
4854,263750,9
4854,909,8
4854,97305,7
4854,11629,7
4854,43581,7
4854,1333,8
4854,75533,7
4854,232067,7
4854,240760,8
4854,158316,7
4854,175599,8
4854,248175,8
4854,243916,8
4854,237423,8
4854,8402,8
4854,72941,7
4854,770,8
4854,235128,8
4854,252655,8
4854,251547,7
4854,240038,7
4854,110467,9
4854,8,8
4854,793,8
4854,217300,8
4854,91205,8
4854,235130,8
4854,129807,8
4854,227718,7
4854,221127,7
4854,192247,7
4854,140001,7
4854,204027,7
4854,181354,7
4854,219200,7
4854,183878,7
4854,23686,7
4854,109375,7
4854,10639,8
4854,109386,7
4854,95225,7
4854,58949,8
4854,1428,9
4854,10380,9
4854,203526,8
4854,187276,8
4854,79227,8
4854,150490,7
4854,113292,8
4854,85631,8
4854,43558,8
4854,207573,8
4854,118335,8
4854,55770,8
4854,160209,8
4854,127563,8
4854,262940,7
4854,51928,7
4854,2585,7
4854,37460,7
4854,2609,7
4854,3130,7
4854,2782,7
4854,3425,7
4854,240287,8
4854,9005,7
4855,78405,8
4855,260680,6
4855,23686,7
4855,115908,8
4855,216372,8
4855,102134,5
4855,459642,7
4855,436738,7
4855,2972,8
4855,339326,7
4855,2585,6
4855,311,9
4855,444557,8
4855,501958,7
4855,27832,8
4855,150775,8
4855,208908,8
4855,181995,6
4855,1372,5
4855,41488,6
4855,168204,6
4855,179949,7
4855,240038,6
4855,5378,9
4855,278899,7
4855,524707,5
4855,210458,7
4855,528438,10
4855,296367,8
4855,285776,6
4855,123568,6
4855,4212,8
4855,243787,5
4855,251831,7
4855,54433,8
4855,110049,9
4855,77171,9
4855,274234,6
4855,5649,6
4855,10440,6
4855,243916,6
4855,39024,7
4855,297396,8
4855,54675,8
4855,265708,8
4855,312658,7
4855,378862,8
4855,2782,7
4855,260770,6
4855,85204,5
4855,23213,6
4855,227718,7
4855,431767,7
4855,294713,8
4855,347888,6
4855,14588,5
4855,204027,7
4855,424227,7
4855,185792,8
4855,1894,7
4855,331752,8
4855,285666,8
4855,357961,7
4855,231497,5
4855,181354,7
4855,28900,6
4855,271151,7
4855,43558,6
4855,79227,7
4855,1742,8
4855,299,8
4855,50,6
4855,287488,8
4855,252655,8
4855,334399,8
4855,300,8
4855,362335,9
4855,150490,7
4855,394260,7
4855,977,8
4855,395378,8
4855,232067,8
4855,248175,6
4855,480441,6
4855,2981,7
4855,235130,7
4855,91205,7
4855,472741,8
4855,207573,8
4855,293049,8
4855,243429,7
4855,3995,7
4855,515,8
4855,13557,7
4855,90880,6
4855,209925,9
4855,24790,8
4855,25833,8
4855,425211,8
4855,277554,8
4855,428735,6
4855,464376,8
4855,294836,8
4855,2979,7
4855,3428,8
4855,235128,7
4855,100444,7
4855,909,6
4855,389474,8
4855,289,7
4855,1606,6
4855,85631,7
4855,347887,8
4855,127563,8
4855,160209,7
4855,44692,8
4855,72941,8
4855,10404,9
4855,22588,8
4855,288,6
4855,118335,8
4855,278569,8
4855,3996,9
4855,27364,6
4855,218708,6
4855,485,6
4855,282684,9
4855,55770,9
4855,113292,6
4855,33352,8
4855,1424,7
4855,309311,8
4855,441795,7
4855,217300,9
4855,276,8
4855,325585,8
4855,51,9
4855,315574,7
4855,328609,8
4855,29883,7
4855,12426,7
4855,1773,9
4855,3774,7
4855,9912,8
4855,152091,8
4855,92705,9
4855,298,8
4855,4583,9
4855,9622,9
4855,325285,9
4855,770,9
4855,67753,9
4855,1015,9
4855,9717,9
4855,44693,10
4855,106207,9
4855,216371,9
4855,247,7
4855,340,9
4855,265,7
4855,263750,10
4855,839,8
4855,1428,7
4855,10380,9
4855,253,9
4855,294135,10
4855,214265,8
4855,604826,7
4855,565802,8
4855,317613,8
4855,400602,6
4855,430699,7
4855,470660,7
4855,207195,8
4855,262897,8
4855,531159,9
4856,41488,9
4856,2784,8
4856,47889,7
4856,876,8
4856,296195,7
4856,37785,7
4856,311,9
4856,975,7
4857,404804,2
4857,174142,6
4857,1451,6
4857,214799,7
4857,1428,9
4857,380448,7
4857,86670,7
4857,211068,7
4857,272510,7
4857,313852,7
4857,137722,7
4857,68035,6
4857,9853,6
4857,88433,7
4857,243981,9
4857,185943,7
4857,266301,6
4857,315574,9
4857,285776,6
4857,285482,7
4857,282433,6
4857,274,8
4857,1773,8
4857,234,10
4857,131891,7
4857,106818,7
4857,211934,8
4857,218708,7
4857,79227,8
4857,187276,8
4857,37897,6
4857,27364,8
4857,10440,7
4857,4019,7
4858,312723,7
4858,547888,8
4858,316247,7
4858,278826,7
4858,443106,7
4858,526448,7
4858,472741,7
4858,565802,8
4858,508003,7
4858,484623,7
4858,1038,7
4858,285482,7
4858,148726,7
4858,284,7
4858,347888,7
4858,347887,7
4858,271151,7
4858,219200,7
4858,68812,8
4858,11629,6
4858,509986,7
4858,3423,8
4858,1333,8
4858,766,7
4858,767,7
4858,812,7
4858,233,7
4858,509297,7
4858,21032,8
4858,10357,7
4858,10358,7
4858,10356,8
4858,1704,9
4858,467461,7
4858,876,9
4858,51,8
4858,518519,9
4858,2582,7
4858,202240,7
4858,1959,7
4858,464376,7
4858,140001,8
4858,129807,9
4858,335036,8
4858,448478,8
4858,431767,7
4858,444557,8
4858,342667,8
4858,395378,8
4858,413635,7
4858,441795,9
4858,400602,9
4858,110467,9
4858,340,8
4858,424372,7
4858,412916,8
4858,386195,8
4858,13557,8
4858,276,8
4858,243787,7
4858,127573,8
4858,136311,7
4858,99796,7
4858,79227,8
4858,187276,7
4858,28900,7
4858,14588,7
4858,29648,8
4858,204027,8
4858,361095,8
4858,404804,8
4858,296739,8
4858,357961,7
4858,394260,8
4858,282433,8
4858,380448,7
4858,218708,8
4858,283,7
4858,44693,8
4858,425211,8
4858,389474,8
4858,93377,7
4858,311,8
4858,265708,7
4858,235130,8
4858,179949,8
4858,181354,8
4858,272510,7
4858,7883,7
4858,378862,7
4858,339326,8
4858,9717,8
4858,234349,7
4858,6049,8
4858,37685,8
4858,839,9
4858,100449,8
4858,193378,8
4858,262897,8
4858,213816,7
4858,126173,7
4858,207195,8
4858,236020,7
4858,8,8
4858,295421,8
4858,269918,7
4858,793,8
4858,302286,8
4858,353605,8
4858,328609,8
4858,37785,8
4858,211311,7
4858,56117,8
4858,185943,7
4858,106818,7
4858,965,7
4858,23161,8
4858,1851,8
4858,10742,7
4858,277554,9
4858,9912,8
4858,345980,7
4858,337459,7
4858,298477,9
4858,174043,8
4858,137722,7
4858,309311,8
4858,4019,7
4858,1671,8
4858,770,8
4858,24790,8
4858,232067,7
4858,2461,8
4858,55770,8
4858,100444,8
4858,235128,8
4858,127563,8
4858,85631,8
4858,216372,8
4858,231497,7
4858,115908,8
4858,113292,8
4858,325585,9
4858,120236,8
4858,173849,8
4858,263750,9
4858,220631,8
4858,135275,8
4858,333664,7
4858,158316,8
4858,240760,8
4858,285901,8
4858,251547,8
4858,221127,8
4858,285776,7
4858,3375,8
4858,240386,9
4858,12426,8
4858,326895,8
4858,207573,9
4858,287488,8
4858,252655,7
4858,216371,7
4858,152091,8
4858,243916,9
4858,248154,9
4858,315574,9
4858,214799,7
4858,23686,8
4858,485,8
4858,1606,8
4858,10380,9
4858,317613,8
4858,331887,8
4858,302189,7
4858,3774,8
4858,975,7
4858,90880,8
4858,293049,8
4858,248175,8
4858,84171,9
4858,325285,8
4858,1428,9
4858,265,9
4858,1424,8
4858,274234,8
4858,1773,9
4858,203526,8
4858,88433,9
4859,353181,9
4859,136311,7
4859,99796,7
4859,287488,8
4859,252655,8
4859,9717,10
4859,548818,8
4859,512190,8
4859,514358,7
4859,390555,8
4859,315574,8
4859,28900,8
4859,14588,8
4859,12426,10
4859,531159,8
4859,428735,8
4859,430699,9
4859,110648,8
4859,262897,8
4859,20547,8
4859,4255,7
4859,376703,7
4859,207195,8
4859,464376,8
4859,285482,7
4859,342667,8
4859,220631,8
4859,39507,7
4859,135275,8
4859,431767,7
4859,282684,7
4859,152091,8
4859,115908,8
4859,243916,7
4859,262940,7
4859,8402,9
4859,221726,8
4859,174043,8
4859,378862,8
4859,339326,8
4859,309311,9
4859,328609,9
4859,311,10
4859,313852,7
4859,3774,8
4859,317613,10
4859,248175,8
4859,293049,7
4859,179949,9
4859,274234,9
4859,1424,9
4859,1941,8
4859,27364,7
4859,100449,8
4859,259,8
4859,891,8
4859,78405,8
4859,101442,8
4859,140001,8
4859,123568,7
4859,260770,7
4859,44693,8
4859,276,10
4859,246431,8
4859,296295,7
4859,2585,8
4859,51928,7
4859,54433,7
4859,29648,8
4859,215425,8
4859,285776,8
4859,183878,9
4859,272510,7
4859,168204,8
4859,240038,8
4859,265708,8
4859,9912,9
4859,1940,10
4859,1942,8
4859,41488,7
4859,37685,9
4859,150775,7
4859,208908,7
4859,1851,8
4859,10440,7
4859,79227,8
4859,187276,9
4859,218707,9
4859,13557,8
4860,3022,7
4860,512793,7
4860,8991,7
4860,547888,7
4860,297396,7
4860,474371,7
4860,515759,7
4860,472741,7
4860,36004,7
4860,62680,7
4860,243429,8
4860,417020,8
4860,501958,7
4860,7206,8
4860,565802,8
4860,508708,8
4860,432404,9
4860,751,7
4860,285074,7
4860,244761,7
4860,58949,7
4860,22505,7
4860,179949,7
4860,41013,7
4860,21942,7
4860,285759,7
4860,5868,7
4860,436738,7
4860,459642,7
4860,25961,6
4860,1171,7
4860,470660,8
4860,2585,7
4860,3134,7
4860,3133,7
4860,390555,7
4860,442114,7
4860,508003,7
4860,4583,9
4860,9622,9
4860,509297,7
4860,486347,7
4860,420628,7
4860,513089,7
4860,310,9
4860,102134,7
4860,54433,7
4860,808,7
4860,387892,7
4860,356474,8
4860,45884,7
4860,38437,8
4860,38436,8
4860,37694,8
4860,512876,7
4860,302189,7
4860,175137,7
4860,93739,8
4860,472620,7
4860,480441,8
4860,431767,7
4860,101437,8
4860,475354,8
4860,335036,8
4860,50,8
4860,56117,8
4860,454045,8
4860,444557,8
4860,342667,8
4860,131891,7
4860,1015,8
4860,234349,8
4860,312,7
4860,428735,7
4860,51928,8
4860,400602,8
4860,295918,7
4860,200887,8
4860,106818,7
4860,104591,8
4860,116225,8
4860,85204,8
4860,39118,8
4860,17160,8
4860,5649,8
4860,866,8
4860,18882,10
4860,424372,7
4860,26449,7
4860,415779,8
4860,1851,6
4860,260680,7
4860,333664,7
4860,215425,7
4860,29648,7
4860,298,9
4860,927,7
4860,312658,7
4860,41488,7
4860,265,8
4860,6048,8
4860,6049,9
4860,39923,8
4860,3128,9
4860,3130,8
4860,311,9
4860,3425,7
4860,240038,8
4860,1890,8
4860,289,8
4860,841,8
4860,4014,8
4860,288,8
4860,772,8
4860,3302,8
4860,8402,8
4860,4884,7
4860,13603,7
4860,9912,8
4860,10380,9
4860,28205,8
4860,23119,8
4860,100444,7
4860,110467,8
4860,127563,9
4860,133860,7
4860,158316,8
4860,185943,7
4860,214799,7
4860,209925,7
4860,148037,9
4860,91205,8
4860,232067,7
4860,129807,8
4860,207195,7
4860,231497,8
4860,159725,7
4860,248175,7
4860,262277,8
4860,240760,9
4860,278569,9
4860,262940,8
4860,305515,8
4860,266301,7
4860,285482,8
4860,293049,7
4860,274234,7
4860,331887,7
4860,294880,7
4860,325285,8
4860,389474,7
4860,353605,9
4860,317613,7
4860,425211,7
4860,282413,7
4860,27364,8
4860,262897,7
4860,29883,8
4860,328609,8
4860,242216,6
4860,280837,7
4860,355109,7
4860,183878,7
4860,424227,7
4860,404804,8
4860,296739,9
4860,148726,8
4860,312723,8
4860,23686,8
4860,1728,9
4860,2712,7
4860,995,8
4860,325585,9
4860,277554,8
4860,380448,7
4860,103470,7
4860,38326,8
4860,235128,8
4860,150490,8
4860,61534,8
4860,43558,9
4860,113292,9
4860,85631,9
4860,228407,8
4860,376739,8
4860,331752,8
4860,263750,9
4860,217300,9
4860,55770,9
4860,285666,8
4860,118335,9
4860,110049,8
4860,2782,7
4860,316247,7
4860,296195,7
4860,278826,7
4860,140001,7
4860,160209,8
4860,187276,8
4860,79227,7
4860,909,8
4860,220631,8
4860,174043,8
4860,135275,8
4860,1773,9
4860,54675,8
4860,185792,8
4860,124646,8
4860,72941,8
4860,12426,9
4860,1424,9
4860,3774,9
4860,315574,7
4860,1333,9
4860,43581,8
4860,812,8
4860,233,8
4860,766,8
4860,767,8
4860,336522,8
4860,97305,8
4860,49666,8
4860,3423,9
4860,75533,8
4860,11629,8
4860,339326,8
4860,3375,9
4860,1606,8
4860,485,9
4860,1372,8
4860,88433,8
4860,1428,9
4860,292,7
4860,3960,7
4860,3996,8
4860,3995,8
4860,770,9
4860,294134,8
4860,294135,9
4860,214265,8
4860,211311,8
4860,9717,9
4860,1671,9
4860,44693,9
4860,115932,8
4860,175596,8
4860,148036,8
4860,138829,8
4860,233926,8
4860,7707,8
4860,44692,8
4860,25833,8
4860,23161,8
4860,68812,9
4860,175600,9
4860,175599,9
4860,109375,9
4860,95225,9
4860,10639,9
4860,109386,9
4860,5998,8
4860,5997,8
4860,768,9
4860,769,9
4860,57105,8
4860,12317,8
4860,3892,8
4860,240386,8
4862,285666,10
4862,376739,10
4862,431767,10
4862,444557,10
4862,415779,10
4862,379789,10
4862,317680,10
4862,378862,10
4862,345980,10
4862,328609,10
4862,309311,10
4862,298477,10
4862,326895,10
4862,72941,9
4862,294135,10
4862,214265,10
4862,292,9
4862,3960,9
4862,119394,10
4862,176615,10
4862,1424,10
4862,3774,10
4862,69484,10
4862,1773,10
4862,335579,10
4862,37873,10
4862,51,10
4862,876,10
4862,211567,10
4862,147068,10
4862,4274,10
4862,8,10
4862,333664,10
4862,272510,10
4862,313852,10
4862,296659,9
4862,317613,10
4862,173849,10
4862,211311,10
4862,331752,10
4862,266301,10
4862,271151,10
4862,219200,10
4862,174584,9
4862,150490,10
4862,235128,10
4862,29307,9
4862,17160,10
4862,39118,10
4862,5649,10
4862,191302,10
4862,208825,10
4862,213816,10
4862,126173,10
4862,248154,10
4862,175596,10
4862,240760,10
4862,770,9
4862,331480,9
4862,158316,8
4862,331887,10
4862,287488,10
4862,252655,10
4862,1428,10
4862,138829,10
4862,29883,10
4862,22505,9
4862,772,9
4862,3302,10
4862,265,10
4862,233926,9
4862,115932,9
4862,148037,10
4862,148036,10
4862,7707,10
4862,1029,10
4862,47889,10
4862,56117,10
4862,68812,10
4862,6049,10
4862,799,9
4862,3892,10
4862,12317,10
4862,211089,9
4862,96130,9
4862,115908,9
4862,216372,9
4862,23161,9
4862,1671,10
4862,3423,10
4862,97305,10
4862,152091,10
4862,152092,7
4862,72266,10
4862,260770,9
4862,37785,10
4862,285901,10
4862,251547,10
4862,221127,10
4862,43581,10
4862,1333,10
4862,766,10
4862,767,10
4862,812,9
4862,233,9
4862,325585,10
4862,240386,10
4862,332649,9
4862,18624,10
4862,218708,10
4862,40310,10
4862,242216,10
4862,312723,10
4862,123568,9
4862,181995,9
4862,274234,10
4862,244761,10
4862,110467,10
4862,285482,9
4862,294713,10
4862,289,9
4862,288,10
4862,193378,10
4862,243981,9
4862,262897,10
4862,44693,10
4862,127563,10
4862,207195,9
4862,217300,10
4862,118335,10
4862,9717,8
4862,263750,10
4862,137722,9
4862,218971,10
4862,109375,10
4862,175599,10
4862,175600,10
4862,220631,10
4862,37685,10
4862,129807,10
4862,23119,10
4862,10380,10
4862,1851,7
4862,185943,10
4862,174043,9
4862,325285,10
4862,240799,10
4862,230914,10
4862,27364,10
4862,203526,10
4862,240798,8
4862,135275,9
4862,302189,8
4862,187276,10
4862,79227,9
4862,131891,10
4862,106818,10
4862,215425,10
4862,29648,8
4862,243916,8
4862,207573,8
4862,285776,9
4862,58949,8
4862,160209,10
4862,280837,8
4862,183878,8
4862,278899,8
4862,204027,8
4862,251831,9
4862,181354,10
4862,231497,10
4862,23686,8
4862,316247,10
4862,278826,9
4862,140001,8
4862,41488,10
4862,260680,8
4862,240038,8
4862,54433,9
4862,102134,9
4862,262940,10
4862,51928,8
4862,2585,10
4862,10440,10
4862,100444,10
4862,293049,10
4862,248175,10
4862,218707,9
4862,55770,8
4862,277554,10
4862,179949,10
4862,109386,9
4862,95225,9
4863,187276,8
4863,2741,9
4863,605,9
4863,345825,9
4863,480441,10
4863,232067,9
4863,207573,9
4863,516,10
4863,3130,10
4863,3172,10
4863,22588,10
4863,240760,10
4863,338,10
4863,309311,9
4863,240038,8
4863,243429,9
4863,27364,10
4863,297396,9
4863,277554,8
4864,325585,9
4864,277554,9
4864,604826,8
4864,975,8
4864,493016,8
4864,515759,8
4864,12317,8
4864,3892,8
4864,548818,8
4864,84171,7
4864,470660,8
4864,78798,7
4864,3641,7
4864,10419,8
4864,518425,7
4864,248154,8
4864,508003,7
4864,424372,7
4864,133860,8
4864,464376,7
4864,512190,7
4864,509986,8
4864,406306,8
4864,445681,7
4864,348240,7
4864,514358,7
4864,442114,8
4864,486347,7
4864,509297,7
4864,430699,8
4864,513089,8
4864,480441,7
4864,59664,7
4864,193042,8
4864,5487,7
4864,47685,8
4864,512876,8
4864,444557,8
4864,431767,7
4864,395378,7
4864,342667,7
4864,386195,7
4864,283,8
4864,441795,8
4864,68035,8
4864,420628,7
4864,400602,8
4864,2936,7
4864,192680,8
4864,90502,7
4864,78799,7
4864,307,8
4864,415779,8
4864,28533,7
4864,3021,7
4864,3020,7
4864,3019,7
4864,412916,7
4864,14106,7
4864,211066,7
4864,428735,8
4864,2782,7
4864,3425,8
4864,8803,6
4864,361095,8
4864,918,8
4864,693,8
4864,284,8
4864,298,9
4864,282413,8
4864,232067,8
4864,404804,6
4864,394260,8
4864,357961,8
4864,296739,8
4864,353605,8
4864,6819,8
4864,407,8
4864,176615,9
4864,380448,7
4864,425211,8
4864,347888,7
4864,376739,8
4864,977,8
4864,290980,7
4864,324720,8
4864,100444,9
4864,284524,8
4864,378862,7
4864,339326,8
4864,3172,8
4864,2842,7
4864,216310,7
4864,3166,7
4864,240760,8
4864,251831,8
4864,158316,8
4864,5118,7
4864,302286,8
4864,204027,8
4864,220631,8
4864,328609,9
4864,174043,7
4864,86670,7
4864,181354,8
4864,135275,7
4864,1981,7
4864,345980,8
4864,4019,8
4864,3113,8
4864,119394,8
4864,110239,7
4864,326895,8
4864,298477,9
4864,337459,8
4864,309311,8
4864,1015,9
4864,2664,8
4864,285901,8
4864,251547,8
4864,221127,8
4864,230914,8
4864,203526,8
4864,174584,7
4864,295918,7
4864,104591,7
4864,26449,7
4864,200887,7
4864,116225,7
4864,313852,7
4864,236020,8
4864,335579,7
4864,333664,8
4864,317613,9
4864,120791,9
4864,85204,7
4864,100449,8
4864,260680,7
4864,297396,8
4864,274234,8
4864,305515,6
4864,309,8
4864,4043,8
4864,331887,8
4864,296659,7
4864,331752,8
4864,17160,8
4864,39118,8
4864,5649,8
4864,343176,9
4864,331480,7
4864,347887,8
4864,243429,8
4864,4583,8
4864,221726,8
4864,49892,8
4864,9622,8
4864,22505,8
4864,36186,8
